date;units;value;sensor_id;parameter_id;parameter_name
2016-02-08;µg/m³;-51.8;52;5;no2
2016-02-09;µg/m³;-58.5;52;5;no2
2016-02-10;µg/m³;-2.18;52;5;no2
2016-02-11;µg/m³;7.66;52;5;no2
2016-02-12;µg/m³;-17.7;52;5;no2
2016-02-13;µg/m³;-32.5;52;5;no2
2016-02-14;µg/m³;-30.9;52;5;no2
2016-02-15;µg/m³;9.99;52;5;no2
2016-02-16;µg/m³;9.43;52;5;no2
2016-02-17;µg/m³;18.4;52;5;no2
2016-02-18;µg/m³;-27.6;52;5;no2
2016-02-19;µg/m³;-20.1;52;5;no2
2016-02-20;µg/m³;-27.6;52;5;no2
2016-02-21;µg/m³;-268.0;52;5;no2
2016-02-22;µg/m³;-3.52;52;5;no2
2016-02-23;µg/m³;3.82;52;5;no2
2016-02-24;µg/m³;-4.96;52;5;no2
2016-02-25;µg/m³;-23.0;52;5;no2
2016-02-26;µg/m³;-19.7;52;5;no2
2016-02-27;µg/m³;7.5;52;5;no2
2016-02-28;µg/m³;-29.5;52;5;no2
2016-03-05;µg/m³;-172.0;52;5;no2
2016-03-06;µg/m³;-10.2;52;5;no2
2016-03-07;µg/m³;0.621;52;5;no2
2016-03-08;µg/m³;-53.9;52;5;no2
2016-03-09;µg/m³;-15.4;52;5;no2
2016-03-10;µg/m³;-106.0;52;5;no2
2016-03-11;µg/m³;-63.1;52;5;no2
2016-03-12;µg/m³;-32.0;52;5;no2
2016-03-13;µg/m³;-28.3;52;5;no2
2016-03-14;µg/m³;-23.5;52;5;no2
2016-03-15;µg/m³;-70.9;52;5;no2
2016-03-16;µg/m³;-110.0;52;5;no2
2016-03-17;µg/m³;-31.5;52;5;no2
2016-03-18;µg/m³;-37.1;52;5;no2
2016-03-19;µg/m³;-35.5;52;5;no2
2016-03-20;µg/m³;-64.1;52;5;no2
2016-03-21;µg/m³;-18.7;52;5;no2
2016-03-22;µg/m³;-31.1;52;5;no2
2016-03-23;µg/m³;-1.06;52;5;no2
2016-03-24;µg/m³;-13.7;52;5;no2
2016-03-25;µg/m³;-11.4;52;5;no2
2016-03-26;µg/m³;-117.0;52;5;no2
2016-03-27;µg/m³;-190.0;52;5;no2
2016-03-28;µg/m³;24.2;52;5;no2
2016-03-29;µg/m³;-12.0;52;5;no2
2016-03-30;µg/m³;-104.0;52;5;no2
2016-03-31;µg/m³;-15.6;52;5;no2
2016-04-01;µg/m³;-1.13;52;5;no2
2016-04-02;µg/m³;-19.9;52;5;no2
2016-04-03;µg/m³;3.41;52;5;no2
2016-04-04;µg/m³;7.62;52;5;no2
2016-04-05;µg/m³;-105.0;52;5;no2
2016-04-06;µg/m³;-20.2;52;5;no2
2016-04-07;µg/m³;-45.8;52;5;no2
2016-04-08;µg/m³;-4.42;52;5;no2
2016-04-09;µg/m³;-24.2;52;5;no2
2016-04-10;µg/m³;-24.8;52;5;no2
2016-04-11;µg/m³;-9.37;52;5;no2
2016-04-12;µg/m³;-34.3;52;5;no2
2016-04-13;µg/m³;10.9;52;5;no2
2016-04-14;µg/m³;-45.6;52;5;no2
2016-04-15;µg/m³;-28.0;52;5;no2
2016-04-16;µg/m³;-33.2;52;5;no2
2016-04-17;µg/m³;-11.8;52;5;no2
2016-04-18;µg/m³;-118.0;52;5;no2
2016-04-19;µg/m³;-30.8;52;5;no2
2016-04-20;µg/m³;-283.0;52;5;no2
2016-04-21;µg/m³;-33.2;52;5;no2
2016-04-22;µg/m³;-196.0;52;5;no2
2016-04-23;µg/m³;-36.0;52;5;no2
2016-04-24;µg/m³;-17.6;52;5;no2
2016-04-25;µg/m³;-25.8;52;5;no2
2016-04-26;µg/m³;-34.6;52;5;no2
2016-04-27;µg/m³;40.0;52;5;no2
2016-04-28;µg/m³;-12.2;52;5;no2
2016-04-29;µg/m³;-103.0;52;5;no2
2016-04-30;µg/m³;-33.8;52;5;no2
2016-05-01;µg/m³;-40.1;52;5;no2
2016-05-02;µg/m³;-17.6;52;5;no2
2016-05-03;µg/m³;1.08;52;5;no2
2016-05-04;µg/m³;-192.0;52;5;no2
2016-05-05;µg/m³;-5.57;52;5;no2
2016-05-06;µg/m³;-35.2;52;5;no2
2016-05-07;µg/m³;-28.5;52;5;no2
2016-05-08;µg/m³;-26.4;52;5;no2
2016-05-09;µg/m³;-92.9;52;5;no2
2016-05-10;µg/m³;-17.0;52;5;no2
2016-05-11;µg/m³;-29.7;52;5;no2
2016-05-12;µg/m³;-32.9;52;5;no2
2016-01-29;µg/m³;8.1;4612;1;pm10
2016-01-30;µg/m³;8.34;4612;1;pm10
2016-01-31;µg/m³;10.8;4612;1;pm10
2016-02-01;µg/m³;17.8;4612;1;pm10
2016-02-02;µg/m³;14.8;4612;1;pm10
2016-02-03;µg/m³;13.5;4612;1;pm10
2016-02-04;µg/m³;13.4;4612;1;pm10
2016-02-05;µg/m³;15.2;4612;1;pm10
2016-02-06;µg/m³;12.2;4612;1;pm10
2016-02-07;µg/m³;11.7;4612;1;pm10
2016-02-08;µg/m³;19.4;4612;1;pm10
2016-02-09;µg/m³;12.9;4612;1;pm10
2016-02-10;µg/m³;12.3;4612;1;pm10
2016-02-11;µg/m³;21.5;4612;1;pm10
2016-02-12;µg/m³;27.1;4612;1;pm10
2016-02-13;µg/m³;27.4;4612;1;pm10
2016-02-14;µg/m³;14.6;4612;1;pm10
2016-02-15;µg/m³;16.4;4612;1;pm10
2016-02-16;µg/m³;25.4;4612;1;pm10
2016-02-17;µg/m³;40.8;4612;1;pm10
2016-02-18;µg/m³;40.4;4612;1;pm10
2016-02-19;µg/m³;20.6;4612;1;pm10
2016-02-20;µg/m³;8.1;4612;1;pm10
2016-02-21;µg/m³;11.0;4612;1;pm10
2016-02-22;µg/m³;14.5;4612;1;pm10
2016-02-23;µg/m³;13.0;4612;1;pm10
2016-02-24;µg/m³;13.2;4612;1;pm10
2016-02-25;µg/m³;15.7;4612;1;pm10
2016-02-26;µg/m³;29.2;4612;1;pm10
2016-02-27;µg/m³;24.8;4612;1;pm10
2016-02-28;µg/m³;11.7;4612;1;pm10
2016-03-05;µg/m³;29.3;4612;1;pm10
2016-03-06;µg/m³;16.6;4612;1;pm10
2016-03-07;µg/m³;13.1;4612;1;pm10
2016-03-08;µg/m³;18.5;4612;1;pm10
2016-03-09;µg/m³;30.2;4612;1;pm10
2016-03-10;µg/m³;46.4;4612;1;pm10
2016-03-11;µg/m³;41.4;4612;1;pm10
2016-03-12;µg/m³;25.6;4612;1;pm10
2016-03-13;µg/m³;25.4;4612;1;pm10
2016-03-14;µg/m³;23.5;4612;1;pm10
2016-03-15;µg/m³;18.1;4612;1;pm10
2016-03-16;µg/m³;24.1;4612;1;pm10
2016-03-17;µg/m³;17.7;4612;1;pm10
2016-03-18;µg/m³;12.4;4612;1;pm10
2016-03-19;µg/m³;12.9;4612;1;pm10
2016-03-20;µg/m³;18.1;4612;1;pm10
2016-03-21;µg/m³;23.5;4612;1;pm10
2016-03-22;µg/m³;11.2;4612;1;pm10
2016-03-23;µg/m³;23.2;4612;1;pm10
2016-03-24;µg/m³;23.3;4612;1;pm10
2016-03-25;µg/m³;22.4;4612;1;pm10
2016-03-26;µg/m³;12.2;4612;1;pm10
2016-03-27;µg/m³;7.74;4612;1;pm10
2016-03-28;µg/m³;11.3;4612;1;pm10
2016-03-29;µg/m³;14.7;4612;1;pm10
2016-03-30;µg/m³;28.1;4612;1;pm10
2016-03-31;µg/m³;16.4;4612;1;pm10
2016-04-01;µg/m³;27.2;4612;1;pm10
2016-04-02;µg/m³;26.8;4612;1;pm10
2016-04-03;µg/m³;25.7;4612;1;pm10
2016-04-04;µg/m³;20.9;4612;1;pm10
2016-04-05;µg/m³;23.9;4612;1;pm10
2016-04-06;µg/m³;13.7;4612;1;pm10
2016-04-07;µg/m³;13.2;4612;1;pm10
2016-04-08;µg/m³;26.8;4612;1;pm10
2016-04-09;µg/m³;17.6;4612;1;pm10
2016-04-10;µg/m³;20.6;4612;1;pm10
2016-04-11;µg/m³;18.4;4612;1;pm10
2016-04-12;µg/m³;20.5;4612;1;pm10
2016-04-13;µg/m³;35.4;4612;1;pm10
2016-04-14;µg/m³;27.0;4612;1;pm10
2016-04-15;µg/m³;12.9;4612;1;pm10
2016-04-16;µg/m³;9.73;4612;1;pm10
2016-04-17;µg/m³;15.4;4612;1;pm10
2016-04-18;µg/m³;17.8;4612;1;pm10
2016-04-19;µg/m³;20.0;4612;1;pm10
2016-04-20;µg/m³;18.9;4612;1;pm10
2016-04-21;µg/m³;16.0;4612;1;pm10
2016-04-22;µg/m³;12.8;4612;1;pm10
2016-04-23;µg/m³;10.2;4612;1;pm10
2016-04-24;µg/m³;11.5;4612;1;pm10
2016-04-25;µg/m³;10.5;4612;1;pm10
2016-04-26;µg/m³;9.45;4612;1;pm10
2016-04-27;µg/m³;8.27;4612;1;pm10
2016-04-28;µg/m³;14.1;4612;1;pm10
2016-04-29;µg/m³;14.8;4612;1;pm10
2016-04-30;µg/m³;14.3;4612;1;pm10
2016-05-01;µg/m³;19.7;4612;1;pm10
2016-05-02;µg/m³;15.6;4612;1;pm10
2016-05-03;µg/m³;21.7;4612;1;pm10
2016-05-04;µg/m³;20.2;4612;1;pm10
2016-05-05;µg/m³;15.8;4612;1;pm10
2016-05-06;µg/m³;27.6;4612;1;pm10
2016-05-07;µg/m³;16.8;4612;1;pm10
2016-05-08;µg/m³;12.2;4612;1;pm10
2016-05-09;µg/m³;15.3;4612;1;pm10
2016-05-10;µg/m³;21.3;4612;1;pm10
2016-05-11;µg/m³;19.8;4612;1;pm10
2016-05-12;µg/m³;22.8;4612;1;pm10
2016-02-11;µg/m³;0.0;58;6;so2
2016-03-04;µg/m³;16.0;58;6;so2
2016-03-10;µg/m³;0.0;58;6;so2
2016-03-18;µg/m³;0.0;58;6;so2
2016-03-29;µg/m³;0.0;58;6;so2
2016-03-30;µg/m³;0.0;58;6;so2
2016-03-31;µg/m³;0.0;58;6;so2
2016-04-01;µg/m³;0.0;58;6;so2
2016-04-02;µg/m³;0.0;58;6;so2
2016-04-03;µg/m³;0.0;58;6;so2
2016-04-04;µg/m³;0.0;58;6;so2
2016-04-05;µg/m³;0.0;58;6;so2
2016-04-06;µg/m³;0.0;58;6;so2
2016-04-07;µg/m³;0.0;58;6;so2
2017-01-30;µg/m³;2.92;58;6;so2
2017-08-28;µg/m³;2.36;58;6;so2
2017-08-29;µg/m³;2.72;58;6;so2
2017-08-30;µg/m³;8.62;58;6;so2
2017-08-31;µg/m³;10.1;58;6;so2
2017-09-01;µg/m³;3.17;58;6;so2
2017-09-02;µg/m³;3.36;58;6;so2
2017-09-03;µg/m³;2.31;58;6;so2
2017-09-04;µg/m³;16.2;58;6;so2
2017-09-05;µg/m³;11.3;58;6;so2
2017-09-06;µg/m³;5.05;58;6;so2
2017-09-07;µg/m³;8.91;58;6;so2
2017-09-08;µg/m³;2.89;58;6;so2
2017-09-09;µg/m³;3.27;58;6;so2
2017-09-10;µg/m³;2.71;58;6;so2
2017-09-11;µg/m³;11.1;58;6;so2
2017-09-12;µg/m³;3.9;58;6;so2
2017-09-13;µg/m³;2.52;58;6;so2
2017-09-14;µg/m³;2.77;58;6;so2
2017-09-15;µg/m³;7.84;58;6;so2
2017-09-16;µg/m³;30.7;58;6;so2
2017-09-17;µg/m³;21.6;58;6;so2
2017-09-18;µg/m³;15.7;58;6;so2
2017-09-19;µg/m³;2.92;58;6;so2
2017-09-20;µg/m³;2.97;58;6;so2
2017-09-21;µg/m³;48.1;58;6;so2
2017-09-22;µg/m³;9.72;58;6;so2
2017-09-23;µg/m³;14.7;58;6;so2
2017-09-24;µg/m³;6.46;58;6;so2
2017-09-25;µg/m³;15.2;58;6;so2
2017-09-26;µg/m³;7.21;58;6;so2
2017-09-27;µg/m³;10.7;58;6;so2
2017-09-28;µg/m³;4.98;58;6;so2
2017-09-29;µg/m³;3.82;58;6;so2
2017-09-30;µg/m³;3.6;58;6;so2
2017-10-01;µg/m³;5.56;58;6;so2
2017-10-02;µg/m³;17.6;58;6;so2
2017-10-03;µg/m³;14.6;58;6;so2
2017-10-04;µg/m³;4.16;58;6;so2
2017-10-05;µg/m³;4.03;58;6;so2
2017-10-06;µg/m³;6.55;58;6;so2
2017-10-07;µg/m³;6.28;58;6;so2
2017-10-08;µg/m³;4.19;58;6;so2
2017-10-09;µg/m³;14.1;58;6;so2
2017-10-10;µg/m³;3.85;58;6;so2
2017-10-11;µg/m³;3.74;58;6;so2
2017-10-12;µg/m³;5.07;58;6;so2
2017-10-13;µg/m³;7.9;58;6;so2
2017-10-14;µg/m³;12.0;58;6;so2
2017-10-15;µg/m³;4.16;58;6;so2
2017-10-16;µg/m³;12.0;58;6;so2
2017-10-17;µg/m³;4.45;58;6;so2
2017-10-18;µg/m³;3.9;58;6;so2
2017-10-19;µg/m³;15.5;58;6;so2
2017-10-20;µg/m³;3.23;58;6;so2
2017-10-21;µg/m³;7.84;58;6;so2
2017-10-22;µg/m³;7.21;58;6;so2
2017-10-23;µg/m³;13.5;58;6;so2
2017-10-24;µg/m³;3.86;58;6;so2
2017-10-25;µg/m³;5.24;58;6;so2
2017-10-26;µg/m³;3.62;58;6;so2
2017-10-27;µg/m³;4.49;58;6;so2
2017-10-28;µg/m³;3.15;58;6;so2
2017-10-29;µg/m³;2.96;58;6;so2
2017-10-30;µg/m³;12.4;58;6;so2
2017-10-31;µg/m³;3.33;58;6;so2
2017-11-01;µg/m³;2.99;58;6;so2
2017-11-02;µg/m³;3.71;58;6;so2
2017-11-03;µg/m³;3.67;58;6;so2
2017-11-04;µg/m³;4.55;58;6;so2
2017-11-05;µg/m³;4.03;58;6;so2
2017-11-06;µg/m³;12.5;58;6;so2
2017-11-07;µg/m³;4.34;58;6;so2
2017-11-08;µg/m³;6.51;58;6;so2
2017-11-09;µg/m³;4.21;58;6;so2
2017-11-10;µg/m³;8.3;58;6;so2
2017-11-11;µg/m³;12.4;58;6;so2
2017-11-12;µg/m³;11.4;58;6;so2
2017-11-13;µg/m³;13.7;58;6;so2
2017-11-14;µg/m³;5.86;58;6;so2
2017-11-15;µg/m³;3.77;58;6;so2
2017-11-16;µg/m³;4.34;58;6;so2
2017-11-17;µg/m³;4.71;58;6;so2
2017-11-18;µg/m³;4.21;58;6;so2
2017-11-19;µg/m³;3.34;58;6;so2
2017-11-20;µg/m³;3.29;58;6;so2
2016-01-29;µg/m³;22.4;87;1;pm10
2016-01-30;µg/m³;35.4;87;1;pm10
2016-01-31;µg/m³;49.5;87;1;pm10
2016-02-01;µg/m³;28.9;87;1;pm10
2016-02-02;µg/m³;37.6;87;1;pm10
2016-02-03;µg/m³;45.7;87;1;pm10
2016-02-04;µg/m³;65.2;87;1;pm10
2016-02-05;µg/m³;64.5;87;1;pm10
2016-02-06;µg/m³;62.4;87;1;pm10
2016-02-07;µg/m³;45.0;87;1;pm10
2016-02-08;µg/m³;42.7;87;1;pm10
2016-02-09;µg/m³;52.9;87;1;pm10
2016-02-10;µg/m³;63.9;87;1;pm10
2016-02-11;µg/m³;68.4;87;1;pm10
2016-02-12;µg/m³;58.5;87;1;pm10
2016-02-13;µg/m³;48.5;87;1;pm10
2016-02-15;µg/m³;57.2;87;1;pm10
2016-02-16;µg/m³;49.2;87;1;pm10
2016-02-17;µg/m³;68.1;87;1;pm10
2016-02-18;µg/m³;73.9;87;1;pm10
2016-02-19;µg/m³;63.4;87;1;pm10
2016-02-20;µg/m³;62.9;87;1;pm10
2016-02-21;µg/m³;86.5;87;1;pm10
2016-02-22;µg/m³;98.5;87;1;pm10
2016-02-23;µg/m³;109.0;87;1;pm10
2016-02-24;µg/m³;103.0;87;1;pm10
2016-02-25;µg/m³;62.4;87;1;pm10
2016-02-26;µg/m³;44.7;87;1;pm10
2016-02-27;µg/m³;46.6;87;1;pm10
2016-02-28;µg/m³;24.9;87;1;pm10
2016-02-29;µg/m³;33.4;87;1;pm10
2016-03-01;µg/m³;55.6;87;1;pm10
2016-03-02;µg/m³;73.0;87;1;pm10
2016-03-03;µg/m³;70.0;87;1;pm10
2016-03-04;µg/m³;64.9;87;1;pm10
2016-03-05;µg/m³;71.8;87;1;pm10
2016-03-06;µg/m³;90.7;87;1;pm10
2016-03-07;µg/m³;38.5;87;1;pm10
2016-03-08;µg/m³;47.0;87;1;pm10
2016-03-09;µg/m³;46.0;87;1;pm10
2016-03-10;µg/m³;71.1;87;1;pm10
2016-03-11;µg/m³;39.3;87;1;pm10
2016-03-12;µg/m³;44.8;87;1;pm10
2016-03-13;µg/m³;36.0;87;1;pm10
2016-03-14;µg/m³;36.0;87;1;pm10
2016-03-15;µg/m³;41.4;87;1;pm10
2016-03-16;µg/m³;39.1;87;1;pm10
2016-03-17;µg/m³;52.7;87;1;pm10
2016-03-18;µg/m³;50.0;87;1;pm10
2016-04-03;µg/m³;37.4;87;1;pm10
2016-04-04;µg/m³;45.5;87;1;pm10
2016-04-05;µg/m³;41.7;87;1;pm10
2016-04-06;µg/m³;50.2;87;1;pm10
2016-04-07;µg/m³;35.5;87;1;pm10
2016-04-08;µg/m³;44.5;87;1;pm10
2016-04-09;µg/m³;88.3;87;1;pm10
2016-04-11;µg/m³;47.8;87;1;pm10
2016-04-12;µg/m³;51.2;87;1;pm10
2016-04-13;µg/m³;56.1;87;1;pm10
2016-04-14;µg/m³;41.3;87;1;pm10
2016-04-15;µg/m³;51.0;87;1;pm10
2016-04-16;µg/m³;45.8;87;1;pm10
2016-04-18;µg/m³;42.8;87;1;pm10
2016-04-19;µg/m³;44.8;87;1;pm10
2016-04-20;µg/m³;52.0;87;1;pm10
2016-04-21;µg/m³;55.4;87;1;pm10
2016-04-22;µg/m³;42.8;87;1;pm10
2016-04-23;µg/m³;48.9;87;1;pm10
2016-04-24;µg/m³;37.7;87;1;pm10
2016-04-25;µg/m³;59.9;87;1;pm10
2016-04-26;µg/m³;69.1;87;1;pm10
2016-04-27;µg/m³;52.5;87;1;pm10
2016-04-28;µg/m³;32.1;87;1;pm10
2016-04-29;µg/m³;49.9;87;1;pm10
2016-04-30;µg/m³;56.2;87;1;pm10
2016-05-01;µg/m³;44.7;87;1;pm10
2016-05-02;µg/m³;64.0;87;1;pm10
2016-05-03;µg/m³;45.3;87;1;pm10
2016-05-04;µg/m³;52.0;87;1;pm10
2016-05-05;µg/m³;37.8;87;1;pm10
2016-05-06;µg/m³;40.6;87;1;pm10
2016-05-07;µg/m³;46.4;87;1;pm10
2016-05-08;µg/m³;53.6;87;1;pm10
2016-05-09;µg/m³;43.5;87;1;pm10
2016-05-10;µg/m³;43.9;87;1;pm10
2016-05-11;µg/m³;41.2;87;1;pm10
2016-05-12;µg/m³;70.8;87;1;pm10
2016-05-13;µg/m³;44.3;87;1;pm10
2016-05-14;µg/m³;36.0;87;1;pm10
2016-05-15;µg/m³;50.1;87;1;pm10
2016-05-16;µg/m³;44.1;87;1;pm10
2016-05-17;µg/m³;44.1;87;1;pm10
2016-05-18;µg/m³;48.3;87;1;pm10
2016-05-19;µg/m³;36.6;87;1;pm10
2016-05-20;µg/m³;28.4;87;1;pm10
2016-05-21;µg/m³;37.4;87;1;pm10
2016-05-22;µg/m³;33.2;87;1;pm10
2016-05-23;µg/m³;34.2;87;1;pm10
2016-05-24;µg/m³;32.7;87;1;pm10
2016-05-25;µg/m³;38.7;87;1;pm10
2016-01-29;µg/m³;1.66;59;6;so2
2016-01-30;µg/m³;3.24;59;6;so2
2016-01-31;µg/m³;4.26;59;6;so2
2016-02-01;µg/m³;1.38;59;6;so2
2016-02-02;µg/m³;1.51;59;6;so2
2016-02-03;µg/m³;16.2;59;6;so2
2016-02-04;µg/m³;2.04;59;6;so2
2016-02-05;µg/m³;4.09;59;6;so2
2016-02-06;µg/m³;2.76;59;6;so2
2016-02-07;µg/m³;3.59;59;6;so2
2016-02-08;µg/m³;3.15;59;6;so2
2016-02-09;µg/m³;14.3;59;6;so2
2016-02-10;µg/m³;29.9;59;6;so2
2016-02-11;µg/m³;16.9;59;6;so2
2016-02-12;µg/m³;16.7;59;6;so2
2016-02-13;µg/m³;17.0;59;6;so2
2016-02-15;µg/m³;17.3;59;6;so2
2016-02-16;µg/m³;17.0;59;6;so2
2016-02-17;µg/m³;22.8;59;6;so2
2016-02-18;µg/m³;25.1;59;6;so2
2016-02-19;µg/m³;2.44;59;6;so2
2016-02-20;µg/m³;3.64;59;6;so2
2016-02-21;µg/m³;1.84;59;6;so2
2016-02-22;µg/m³;1.63;59;6;so2
2016-02-23;µg/m³;1.28;59;6;so2
2016-02-24;µg/m³;20.9;59;6;so2
2016-02-25;µg/m³;2.35;59;6;so2
2016-02-26;µg/m³;3.77;59;6;so2
2016-02-27;µg/m³;5.42;59;6;so2
2016-02-28;µg/m³;2.0;59;6;so2
2016-02-29;µg/m³;2.72;59;6;so2
2016-03-01;µg/m³;2.9;59;6;so2
2016-03-02;µg/m³;25.7;59;6;so2
2016-03-03;µg/m³;2.08;59;6;so2
2016-03-04;µg/m³;2.48;59;6;so2
2016-03-05;µg/m³;1.97;59;6;so2
2016-03-06;µg/m³;1.93;59;6;so2
2016-03-07;µg/m³;2.44;59;6;so2
2016-03-08;µg/m³;15.9;59;6;so2
2016-03-09;µg/m³;2.51;59;6;so2
2016-03-10;µg/m³;3.94;59;6;so2
2016-03-11;µg/m³;2.81;59;6;so2
2016-03-12;µg/m³;4.26;59;6;so2
2016-03-13;µg/m³;2.58;59;6;so2
2016-03-14;µg/m³;3.02;59;6;so2
2016-03-15;µg/m³;23.8;59;6;so2
2016-03-16;µg/m³;4.78;59;6;so2
2016-03-17;µg/m³;4.56;59;6;so2
2016-03-18;µg/m³;5.68;59;6;so2
2016-03-23;µg/m³;4.02;59;6;so2
2016-03-24;µg/m³;4.78;59;6;so2
2016-03-25;µg/m³;5.92;59;6;so2
2016-03-26;µg/m³;7.52;59;6;so2
2016-03-27;µg/m³;6.52;59;6;so2
2016-03-28;µg/m³;4.33;59;6;so2
2016-03-29;µg/m³;6.1;59;6;so2
2016-03-30;µg/m³;4.76;59;6;so2
2016-03-31;µg/m³;9.93;59;6;so2
2016-04-01;µg/m³;7.83;59;6;so2
2016-04-02;µg/m³;4.48;59;6;so2
2016-04-03;µg/m³;3.74;59;6;so2
2016-04-04;µg/m³;10.8;59;6;so2
2016-04-05;µg/m³;20.0;59;6;so2
2016-04-06;µg/m³;4.23;59;6;so2
2016-04-07;µg/m³;6.01;59;6;so2
2016-04-08;µg/m³;4.61;59;6;so2
2016-04-09;µg/m³;8.12;59;6;so2
2016-04-11;µg/m³;3.61;59;6;so2
2016-04-12;µg/m³;9.76;59;6;so2
2016-04-13;µg/m³;3.67;59;6;so2
2016-04-14;µg/m³;16.9;59;6;so2
2016-04-15;µg/m³;5.84;59;6;so2
2016-04-16;µg/m³;4.2;59;6;so2
2016-04-17;µg/m³;6.84;59;6;so2
2016-04-18;µg/m³;6.36;59;6;so2
2016-04-19;µg/m³;25.5;59;6;so2
2016-04-20;µg/m³;8.03;59;6;so2
2016-04-21;µg/m³;8.27;59;6;so2
2016-04-22;µg/m³;18.9;59;6;so2
2016-04-23;µg/m³;5.75;59;6;so2
2016-04-24;µg/m³;3.89;59;6;so2
2016-04-25;µg/m³;7.85;59;6;so2
2016-04-26;µg/m³;46.3;59;6;so2
2016-04-27;µg/m³;7.43;59;6;so2
2016-04-28;µg/m³;11.1;59;6;so2
2016-04-29;µg/m³;2.41;59;6;so2
2016-04-30;µg/m³;2.24;59;6;so2
2016-05-01;µg/m³;2.42;59;6;so2
2016-05-02;µg/m³;3.53;59;6;so2
2016-05-03;µg/m³;19.1;59;6;so2
2016-05-04;µg/m³;1.89;59;6;so2
2016-05-05;µg/m³;3.29;59;6;so2
2016-05-06;µg/m³;4.54;59;6;so2
2016-05-07;µg/m³;3.47;59;6;so2
2016-05-08;µg/m³;6.44;59;6;so2
2016-05-09;µg/m³;8.73;59;6;so2
2016-05-10;µg/m³;11.5;59;6;so2
2016-05-11;µg/m³;7.05;59;6;so2
2016-05-12;µg/m³;4.8;59;6;so2
2016-05-13;µg/m³;1.83;59;6;so2
2022-10-23;µg/m³;-995.0;4275972;19843;no
2022-10-24;µg/m³;-995.0;4275972;19843;no
2022-10-25;µg/m³;-995.0;4275972;19843;no
2022-10-26;µg/m³;-492.0;4275972;19843;no
2022-10-27;µg/m³;-995.0;4275972;19843;no
2022-10-28;µg/m³;-995.0;4275972;19843;no
2022-10-29;µg/m³;-995.0;4275972;19843;no
2022-10-30;µg/m³;-995.0;4275972;19843;no
2022-10-31;µg/m³;-995.0;4275972;19843;no
2022-11-01;µg/m³;-995.0;4275972;19843;no
2022-11-02;µg/m³;-995.0;4275972;19843;no
2022-11-03;µg/m³;-995.0;4275972;19843;no
2022-11-05;µg/m³;-995.0;4275972;19843;no
2022-11-06;µg/m³;-995.0;4275972;19843;no
2022-11-07;µg/m³;-995.0;4275972;19843;no
2022-11-08;µg/m³;-995.0;4275972;19843;no
2022-11-09;µg/m³;-995.0;4275972;19843;no
2022-11-11;µg/m³;-995.0;4275972;19843;no
2022-11-12;µg/m³;-995.0;4275972;19843;no
2022-11-13;µg/m³;-995.0;4275972;19843;no
2022-11-15;µg/m³;-995.0;4275972;19843;no
2022-11-16;µg/m³;-995.0;4275972;19843;no
2022-11-17;µg/m³;-995.0;4275972;19843;no
2022-11-18;µg/m³;-995.0;4275972;19843;no
2022-11-19;µg/m³;-995.0;4275972;19843;no
2022-11-20;µg/m³;-995.0;4275972;19843;no
2022-11-21;µg/m³;-995.0;4275972;19843;no
2022-11-23;µg/m³;-995.0;4275972;19843;no
2022-11-24;µg/m³;-995.0;4275972;19843;no
2022-11-25;µg/m³;-995.0;4275972;19843;no
2022-11-26;µg/m³;-995.0;4275972;19843;no
2022-11-27;µg/m³;-995.0;4275972;19843;no
2022-11-28;µg/m³;-995.0;4275972;19843;no
2022-11-29;µg/m³;-995.0;4275972;19843;no
2022-11-30;µg/m³;-995.0;4275972;19843;no
2022-12-01;µg/m³;-995.0;4275972;19843;no
2022-12-02;µg/m³;-995.0;4275972;19843;no
2022-12-03;µg/m³;-995.0;4275972;19843;no
2022-12-05;µg/m³;-995.0;4275972;19843;no
2022-12-06;µg/m³;-995.0;4275972;19843;no
2022-12-07;µg/m³;-995.0;4275972;19843;no
2022-12-08;µg/m³;-995.0;4275972;19843;no
2022-12-09;µg/m³;-995.0;4275972;19843;no
2022-12-11;µg/m³;-995.0;4275972;19843;no
2022-12-12;µg/m³;-995.0;4275972;19843;no
2022-12-13;µg/m³;-995.0;4275972;19843;no
2022-12-15;µg/m³;-995.0;4275972;19843;no
2022-12-16;µg/m³;-995.0;4275972;19843;no
2022-12-17;µg/m³;-995.0;4275972;19843;no
2022-12-18;µg/m³;-995.0;4275972;19843;no
2022-12-19;µg/m³;-995.0;4275972;19843;no
2022-12-20;µg/m³;-995.0;4275972;19843;no
2022-12-21;µg/m³;-995.0;4275972;19843;no
2022-12-23;µg/m³;-995.0;4275972;19843;no
2022-12-24;µg/m³;-995.0;4275972;19843;no
2022-12-25;µg/m³;-995.0;4275972;19843;no
2022-12-26;µg/m³;-995.0;4275972;19843;no
2022-12-27;µg/m³;-995.0;4275972;19843;no
2022-12-28;µg/m³;-995.0;4275972;19843;no
2022-12-29;µg/m³;-995.0;4275972;19843;no
2022-12-30;µg/m³;-995.0;4275972;19843;no
2022-12-31;µg/m³;-995.0;4275972;19843;no
2023-01-01;µg/m³;-995.0;4275972;19843;no
2023-01-02;µg/m³;-995.0;4275972;19843;no
2023-01-03;µg/m³;-995.0;4275972;19843;no
2023-01-05;µg/m³;-995.0;4275972;19843;no
2023-01-06;µg/m³;-995.0;4275972;19843;no
2023-01-07;µg/m³;-995.0;4275972;19843;no
